@relation USER23
@attribute a0{﻿592.8,3275.7,445.6,463.6,528.8,440.6,424.5,466.6,438.6,456.7,394.6,404.5,395.5,364.4,382.5,355.5,375.5,405.6,393.5,564.8,664.9,607.9,689.9,572.7,521.7,500.7,502.7,722,690.9,726,673.9,674.9,710,730,670.9,667,687}
@attribute a1 integer[8,16]
@attribute a2 integer[67,104]
@attribute a3 real[23.9703701251988,668.24226681621]
@attribute a4 real[71.5452205986592,171.529637465641]
@attribute a5 real[0.219327422761413,0.292768722187843]
@attribute a6 integer[14,28]
@attribute a7 real[20.9871068860496,1175.22932125529]
@attribute a8 real[72.4927040250966,176.215064725498]
@attribute a9 integer[15,27]
@attribute a10 real[0.0328697850821745,0.850230485087157]
@attribute a11 real[9.77308706185086E-8,1.10615412310754E-6]
@attribute a12 real[1.0,1.01779859484778]
@attribute a13 real[-0.330318034660065,-0.173121448116186]
@attribute a14 real[0.0,0.108741192153875]
@attribute a15 real[0.160967315322124,0.888524590163934]
@attribute a16 real[0.659361420744379,0.991917868064657]
@attribute a17 real[8.98010364848252E-5,2.72954306289472E-4]
@attribute a18 real[4.34124631952388E-5,1.25886104500562E-4]
@attribute a19 real[1.0171871661019,8.16041979010495]
@attribute a20 real[9.05634872683341E-8,1.00284676465311E-6]
@attribute a21 real[-0.839032684677876,-0.129274004683841]
@attribute a22 real[0.565934267906956,0.668243178199653]
@attribute a23 real[-0.340638579255621,-0.00808213193534294]
@attribute a24 real[0.669681965339935,0.836571544221817]
@attribute a25 real[0.982512655315232,1.00996200658708]
@attribute a26 integer[9,95]
@attribute a27 real[-1.00607164541591,-0.891258807846125]
@attribute a28 real[5.08910527282749E-4,6.79577464788732E-4]
@attribute a29 integer[4,65]
@attribute a30 real[0.227180386602775,0.289735288637005]
@attribute a31 real[1116.05125622004,11149.3541229385]
@attribute a32 real[0.678634879020869,0.895389989460929]
@attribute a33 real[2.85353535353535E-4,3.85816645232409E-4]
@attribute a34 real[3.76262626262626E-4,4.8528420579645E-4]
@attribute a35 real[4.88254260709351E-4,6.05487228003784E-4]
@attribute a36 integer[1,2]
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a20, a21, a22, a23, a24, a25, a26, a27, a28, a29, a30, a31, a32, a33, a34, a35
@outputs a36
@data
456.7,12,83,61.9649422909582,140.212758109697,0.28090172082815,20,57.3030512794919,124.844770989616,19,0.0702868403766149,5.13373813269346E-7,1.0,-0.244207317073171,0.00589430894308943,0.271811404392505,0.88273221841628,1.44934230248683E-4,7.31004659272573E-5,6.94109918984016,5.86333915930364E-7,-0.728188595607495,0.649944035635465,-0.11726778158372,0.755792682926829,1.0,17,-0.994105691056911,6.37223974763407E-4,13,0.268405609926593,8008.47908911758,0.696065760653172,3.47003154574133E-4,4.25867507886435E-4,5.70977917981073E-4,1
394.6,12,71,73.1630311929113,151.555373843002,0.254414763616178,16,58.5907345650835,132.661701572758,18,0.0737455651292448,4.72837114556423E-7,1.0,-0.248241703813769,0.0150569588905399,0.342218737749902,0.891611132889063,1.21072992249414E-4,6.11901343691443E-5,7.19716168271667,5.17869220704654E-7,-0.657781262250098,0.637776351897163,-0.108388867110937,0.751758296186231,1.0,10,-0.98494304110946,6.79577464788732E-4,9,0.261262188110427,9271.07121135327,0.708091356086936,3.30985915492958E-4,4.50704225352113E-4,5.63380281690141E-4,1
404.5,9,72,646.133900758973,159.812229637184,0.245400412356202,16,1175.22932125529,176.215064725498,18,0.0667490729295426,9.77308706185086E-8,1.0,-0.251203942210774,0.015567252771867,0.334575406942538,0.840949205726613,1.27048215136663E-4,7.2552228578995E-5,7.4487021013597,1.82210097763321E-7,-0.665424593057462,0.657049403741343,-0.159050794273387,0.748796057789226,1.0,17,-0.984432747228133,6.20643876535015E-4,9,0.259372188337888,9045.56860321384,0.70012949370861,3.5512777962164E-4,4.44739462329904E-4,5.57583803518088E-4,1
395.5,10,80,67.1589236450721,142.162202020803,0.271087869327603,17,54.5037693083775,128.804027948885,21,0.0328697850821745,5.0988755528152E-7,1.0,-0.240773987632156,0.0513664472371833,0.277740863787375,0.70343300110742,1.42835484099043E-4,6.43229813192879E-5,7.38558786346397,5.45139040584934E-7,-0.722259136212625,0.638210633801796,-0.29656699889258,0.759226012367844,1.0,17,-0.948633552762817,6.40191715166039E-4,14,0.2564686700005,9252.85815423515,0.781586917085959,3.35501540568299E-4,4.34782608695652E-4,5.51181102362205E-4,1
364.4,10,67,82.2608594596452,171.529637465641,0.266560884654719,16,72.6479760234061,148.924523681791,16,0.079582875960483,3.88561050963013E-7,1.0,-0.305880117792343,0.00930939488933219,0.565825846579129,0.854181064270905,9.23396406339176E-5,5.07705747116097E-5,7.21734357848518,5.00608790122421E-7,-0.434174153420871,0.607637424752957,-0.145818935729095,0.694119882207657,1.0,13,-0.990690605110668,6.65399239543726E-4,4,0.234890174472976,10048.115532382,0.761012059735069,3.26996197718631E-4,4.52471482889734E-4,5.74144486692015E-4,1
382.5,11,79,378.068573679897,163.672298804197,0.263900534237879,22,588.476884438007,158.713331249653,17,0.0758169934640523,1.63522491495252E-7,1.0,-0.266997245179063,0.00738292011019284,0.316175089235394,0.866804433590081,1.08265836244014E-4,6.35040271434587E-5,7.14248366013072,2.67017739277058E-7,-0.683824910764606,0.668243178199653,-0.133195566409919,0.733002754820937,1.0,11,-0.992617079889807,6.51537335285505E-4,9,0.264940000268653,9574.2462745098,0.678634879020869,3.47730600292826E-4,4.24597364568082E-4,5.8199121522694E-4,1
355.5,13,77,93.618030982691,170.919984889753,0.258759507365101,16,59.4930899166537,129.535463317186,18,0.070323488045007,3.78837160020823E-7,1.0,-0.281938325991189,0.00230276331597917,0.266069651741294,0.848557213930348,1.02672786366002E-4,5.16550612223826E-5,7.09423347398031,3.37577667345287E-7,-0.733930348258707,0.581019344473347,-0.151442786069652,0.718061674008811,1.0,15,-0.997697236684021,6.46312450436162E-4,7,0.23350575158281,10303.0042194093,0.721840755796961,3.4892942109437E-4,4.63917525773196E-4,5.6304520222046E-4,1
375.5,10,73,400.193369608871,167.942403377397,0.245896631434381,19,209.589635634144,127.7919094835,18,0.0692410119840213,3.87935427350314E-7,1.0,-0.223649573549542,0.00789723070443298,0.503412654491791,0.867183176535695,9.98267129133797E-5,5.69822692116912E-5,7.03595206391478,3.05716277076068E-7,-0.496587345508209,0.603851437915277,-0.132816823464305,0.776350426450458,1.0,14,-0.992102769295567,6.35881907645723E-4,5,0.256203316709893,9755.64500665779,0.687168361521205,3.52006056018168E-4,4.8448145344436E-4,5.37471612414837E-4,1
405.6,13,69,77.7102338496099,146.217421004606,0.27824236891572,18,61.8164538716359,115.446350900488,16,0.0739644970414201,4.32524591830621E-7,1.0,-0.242605480643758,0.00608960417572858,0.285536676336511,0.879817654372151,1.09450858818556E-4,5.74390870659363E-5,6.3387573964497,4.48578998077609E-7,-0.714463323663489,0.649859364072476,-0.120182345627849,0.757394519356242,1.0,9,-0.993910395824271,6.76779463243874E-4,5,0.264928633327915,9033.10798816568,0.709597914205402,3.34500194476857E-4,4.51186308829249E-4,5.75651497471801E-4,1
393.5,12,71,83.3484959344049,167.353963391583,0.274916295195316,15,55.4188264365496,112.999322402775,17,0.0686149936467599,4.74794270411043E-7,1.00238292581848,-0.260464152507252,0.0,0.275543582836252,0.901481624013854,1.11379408822751E-4,5.98282984653061E-5,6.99364675984752,3.23093489695994E-7,-0.724456417163748,0.604598141299488,-0.0985183759861459,0.741918773311231,1.00238292581848,15,-1.00238292581848,6.5406976744186E-4,9,0.259408475169363,9314.19440914867,0.712447457743832,3.34302325581395E-4,4.46947674418605E-4,5.63226744186047E-4,1
564.8,13,75,668.24226681621,133.390295176137,0.243819932196008,18,164.887582271481,94.6442803386678,19,0.0497521246458924,5.09146135115187E-7,1.0,-0.250439367311072,0.0584846709627026,0.440933032355154,0.836719337848006,1.65015960821631E-4,6.42373204252924E-5,6.53682719546742,5.69332738946695E-7,-0.559066967644846,0.601900060971284,-0.163280662151994,0.749560632688928,1.0,23,-0.941515329037297,6.47345612134345E-4,14,0.256194440068159,7693.83746458924,0.741919548531034,3.3044420368364E-4,4.68580715059588E-4,5.33586132177682E-4,2
664.9,14,87,76.6638338984807,101.944369136743,0.226224647178193,24,175.721484881812,84.293841850706,20,0.042111595728681,4.16158020217109E-7,1.0,-0.220976253298153,0.0601363236587511,0.470657002571896,0.879120879120879,1.53424822604241E-4,7.21413771194303E-5,5.92871108437359,5.74011062368427E-7,-0.529342997428104,0.609623140908873,-0.120879120879121,0.779023746701847,1.0,30,-0.939863676341249,6.46879756468798E-4,18,0.265848039317492,6537.36531809295,0.689788378459301,3.19634703196347E-4,4.81988838153222E-4,5.14967021816337E-4,2
607.9,14,73,35.1705733931674,106.167028963582,0.238619909478639,18,30.6923994172646,88.1190881559259,18,0.0493502220759993,5.69199626682494E-7,1.0147349772871,-0.175774134790528,0.00627403359643797,0.623790417748407,0.914326174179844,1.45168286800188E-4,6.16283200760093E-5,5.86116137522619,6.38511758344938E-7,-0.378569742742506,0.593779141998666,-0.0880339863110692,0.836571544221817,1.00996200658708,19,-1.00607164541591,6.56749929834409E-4,11,0.273922936193698,7152.10676098043,0.710826708749137,3.28374964917205E-4,4.71512770137525E-4,5.36065113668257E-4,2
689.9,13,83,24.0126609688567,89.7360369460109,0.240173817476257,21,20.9871068860496,77.1153307410658,18,0.0478330192781563,5.15245556509081E-7,1.0,-0.197387518142235,0.0598175409496164,0.47888699048084,0.861361972174762,1.75173176756257E-4,7.44022916411348E-5,5.97332946803885,8.41318831401302E-7,-0.52111300951916,0.618375818893359,-0.138638027825238,0.802612481857765,1.0,39,-0.940182459050384,6.16355253579228E-4,24,0.269022184250393,6307.13117843166,0.745367247955366,3.20310604222276E-4,4.53773355981558E-4,5.19291434117933E-4,2
572.7,8,75,30.773566446128,101.459554923135,0.232106840832172,17,22.3227537588688,79.7408025948306,18,0.0525580583202375,1.03840870666208E-6,1.01779859484778,-0.273809523809524,0.0111672987779182,0.888524590163934,0.752927400468384,2.72954306289472E-4,1.24974653933211E-4,7.07351143705256,1.00284676465311E-6,-0.129274004683841,0.648838715677126,-0.264871194379391,0.726190476190476,0.982512655315232,41,-0.988832701222082,5.72698099234757E-4,26,0.227180386602775,4579.67452418369,0.820858011284083,3.45593680572698E-4,4.41866205875093E-4,5.13453468279437E-4,2
521.7,10,75,31.0877188484278,101.810974144745,0.219327422761413,23,26.7423027793168,81.7701941240384,16,0.0615296147211041,1.10615412310754E-6,1.01031669865643,-0.28655035335689,0.0123674911660777,0.30926103646833,0.74616122840691,2.70725376954902E-4,1.25886104500562E-4,7.39888824995208,8.31952537661163E-7,-0.7010556621881,0.64942099689311,-0.26415547024952,0.71344964664311,0.989788648777013,40,-0.987632508833922,5.72538860103627E-4,32,0.236780812585564,5029.64788192448,0.76692360505683,3.57512953367876E-4,4.50777202072539E-4,5.0E-4,2
500.7,12,71,37.2442557289957,113.640874525588,0.227782819275679,18,32.1379920018716,92.82133478669,15,0.0659077291791492,1.05491837788903E-6,1.0,-0.305955664521402,0.018285831034835,0.228086491513601,0.782143687514531,2.57629659559889E-4,1.1319492959108E-4,7.23387257839025,7.5724339006886E-7,-0.771913508486399,0.618355353143342,-0.217856312485468,0.694044335478598,1.0,33,-0.981714168965165,5.82551076753175E-4,22,0.243077883521741,5242.8879568604,0.77272415989262,3.61678630590834E-4,4.61071231363887E-4,5.13528437327443E-4,2
502.7,10,73,204.811854099529,115.921979620979,0.231649062015456,14,536.937409000446,109.218572511145,18,0.0656455142231948,2.62207183651129E-7,1.0,-0.267030503849527,0.00545755774291005,0.342933097031458,0.812583074878157,2.519001294493E-4,1.10815435565163E-4,7.56713745772827,7.66451767595608E-7,-0.657066902968542,0.618394117584006,-0.187416925121843,0.732969496150473,1.0,29,-0.99454244225709,5.94111461619348E-4,17,0.25413212605418,5223.59080962801,0.829680938964094,3.60147213459516E-4,4.5478443743428E-4,5.31019978969506E-4,2
722,15,94,30.6862607260673,102.908761789019,0.233273239948693,26,24.6240435389727,82.2941467384243,23,0.0470914127423823,3.44084720537742E-7,1.0,-0.214278491252907,0.00313479623824451,0.629719853836784,0.879415347137637,9.12908592831988E-5,4.54746458518594E-5,6.01385041551247,4.52268562802883E-7,-0.370280146163216,0.593495844174216,-0.120584652862363,0.785721508747093,1.0,32,-0.996865203761755,5.82680792261631E-4,30,0.268209899186029,9899.68504155125,0.759054167289952,3.80009212344542E-4,4.79041916167665E-4,4.88254260709351E-4,2
690.9,13,86,34.0049407126571,96.7180944926944,0.224169997326437,22,23.0955326787448,73.6983088139914,20,0.0492111738312346,3.86456245960064E-7,1.0,-0.194709200544641,0.0,0.621462024027693,0.808185705558949,9.38610230528519E-5,4.48309165738724E-5,6.51469098277609,3.68384551005097E-7,-0.378537975972307,0.581531535974344,-0.191814294441051,0.805290799455359,1.0,36,-1.0,6.30970895356587E-4,23,0.267937286373056,10347.1768707483,0.82835087234859,3.19928904687847E-4,4.77671628526994E-4,5.02110642079538E-4,2
726,14,102,30.3818957303496,94.987847411002,0.235181668035357,26,26.5163354289045,76.5917410327395,24,0.0482093663911846,3.94381190505488E-7,1.00151745068285,-0.173121448116186,0.00273626604925279,0.568393670062866,0.891393886841535,1.00871013677819E-4,4.90448414219663E-5,6.18870523415978,4.52935603069621E-7,-0.433123780619987,0.631882941181632,-0.110123563841318,0.826878551883814,0.998484848484849,34,-0.997263733950747,6.14288893834854E-4,26,0.284788838433459,9848.30840220386,0.768858462154601,3.40529712886713E-4,4.76296461161807E-4,4.96327620743379E-4,2
673.9,13,90,29.9293135545457,97.3479017946156,0.22776145588427,25,25.6214091674523,72.4927040250966,21,0.0519364890933373,3.62983197051154E-7,1.00883898266217,-0.22585394581861,0.00991362387122104,0.606264955405699,0.850989775940831,9.57249971557145E-5,4.34124631952388E-5,6.56328832170945,4.86327001874362E-7,-0.400696106156189,0.584142441084721,-0.155971285621057,0.776010993325481,0.994939106771524,42,-0.99195131527287,5.85575401311327E-4,22,0.275461253208317,10611.5250037098,0.834615892020633,3.50440877232648E-4,4.77051774813475E-4,5.04182681437938E-4,2
674.9,12,91,168.089960619242,96.8071421925095,0.233722894895945,25,55.4261995808022,75.928975527518,21,0.0518595347458883,3.90401836914499E-7,1.0,-0.252387584560287,0.00487465181058496,0.537543007488363,0.843553936450111,9.53067990538037E-5,4.68474825034664E-5,6.59505111868425,3.45748032038658E-7,-0.462456992511637,0.602327184445894,-0.156446063549889,0.747612415439713,1.0,36,-0.995125348189415,6.11098629521456E-4,19,0.274504275714102,10597.2515928286,0.768851587469376,3.41496292967872E-4,4.8528420579645E-4,5.05504381037969E-4,2
710,13,99,457.124820968731,115.818421087275,0.237268498864216,26,425.233658450388,91.3866329772866,24,0.0494366197183099,9.94422605299354E-8,1.0,-0.228089439009782,0.0,0.486609799642928,0.809759968260266,8.98010364848252E-5,4.51873652345781E-5,6.28591549295775,9.05634872683341E-8,-0.513390200357072,0.603756584922147,-0.190240031739734,0.771910560990218,1.0,39,-1.0,6.16177459108223E-4,23,0.272561055112689,10074.9657746479,0.858788728577213,3.29374859959668E-4,4.75016804839794E-4,5.06385839121667E-4,2
730,13,97,23.9703701251988,71.5452205986592,0.243993329369547,27,272.192523638605,81.461890520603,23,0.0576712328767123,1.80690947808249E-7,1.0,-0.234260614934114,0.0322108345534407,0.537585421412301,0.822323462414579,1.5193177227567E-4,5.85927215481868E-5,7.0013698630137,4.87340730603161E-7,-0.462414578587699,0.653112565619756,-0.177676537585421,0.765739385065886,1.0,95,-0.967789165446559,5.20446096654275E-4,65,0.287802112364519,10180.1204109589,0.722098006393439,3.20876540794365E-4,3.97182547446684E-4,5.02837018196048E-4,2
670.9,13,85,27.6947806858382,89.6467454540479,0.241110566798988,21,23.755611295294,75.1473271115366,19,0.0476971232672529,3.59193257764024E-7,1.0,-0.256673708469368,0.0181486460533897,0.537992495309569,0.837242026266417,1.07658912772188E-4,4.40808146783762E-5,6.7551050827247,4.46222461187026E-7,-0.462007504690432,0.597524053605449,-0.162757973733584,0.743326291530632,1.0,57,-0.98185135394661,5.53839364518976E-4,31,0.255475137430978,11080.4550603667,0.818735710666118,3.48631950573698E-4,4.32480141218005E-4,5.27360988526037E-4,2
710,12,89,25.1149330159218,83.5711582322685,0.267845136351946,24,22.1318684582409,73.9796166937525,20,0.0522535211267606,3.99766515794678E-7,1.0,-0.229064930367155,0.0174534273828902,0.499535747446611,0.864902506963788,1.22481110971511E-4,4.77164610295956E-5,6.9887323943662,4.35811037710591E-7,-0.500464252553389,0.62267629916258,-0.135097493036212,0.770935069632845,1.0,70,-0.98254657261711,5.48166062071745E-4,55,0.263817833389671,10471.5628169014,0.895389989460929,3.36557839580814E-4,4.21201128577187E-4,4.93752519145506E-4,2
689.9,10,86,25.9272873438174,89.0335110755054,0.224906209130535,23,21.2100073481756,73.8834231571538,18,0.053775909552109,3.58725585894214E-7,1.0,-0.259004337167641,0.0218744107109183,0.490033847311019,0.853704400150432,1.03495839189463E-4,5.18942931180052E-5,7.53877373532396,4.23296191355172E-7,-0.509966152688981,0.614805000936773,-0.146295599849567,0.740995662832359,1.0,55,-0.978125589289082,5.47971543933859E-4,48,0.262409236540787,10777.9401362516,0.822078496492906,3.65314362622573E-4,4.07613920399923E-4,5.19130936358393E-4,2
667,9,102,167.293166884964,82.8291022723333,0.240493414717111,28,335.667618407486,82.5200640098347,25,0.060119940029985,1.23096533260038E-7,1.0,-0.213841807909605,0.0211864406779661,0.518318723308609,0.848954821308159,1.31021028223178E-4,5.48881878121391E-5,8.16041979010495,2.43395418036893E-7,-0.481681276691391,0.620195702778774,-0.151045178691841,0.786158192090396,1.0,67,-0.978813559322034,5.08910527282749E-4,42,0.2688084497996,11149.3541229385,0.817832941334847,3.85816645232409E-4,4.35421642476575E-4,5.0523608304244E-4,2
687,12,90,25.9377542145839,84.1282649234173,0.23609221313511,24,22.8448670572328,75.0108461510947,18,0.0612809315866084,3.46484606957627E-7,1.0,-0.237349734414314,0.0247879973907371,0.431781701444623,0.824237560192616,1.11861693315915E-4,5.19540284676659E-5,7.41193595342067,5.37479177684984E-7,-0.568218298555377,0.635842718655792,-0.175762439807384,0.762650265585686,1.0,69,-0.975212002609263,5.32207384131972E-4,42,0.279350843080711,10826.0254730713,0.816280209409858,3.59387274155538E-4,4.39905734485467E-4,5.0471327572663E-4,2
